Date,TSLA,Nasdaq,RIVN,GOOGL,AMZN,GM,F,GOOG,LCID,META,AAPL,NVDA
2020-02-14,53.33533477783203,9731.1796875,,75.66221618652344,106.74349975585938,33.47648620605469,6.601284980773926,75.76477813720703,,213.36495971679688,78.94525909423828,7.214505195617676
2020-02-18,57.22666549682617,9732.740234375,,75.69759368896484,107.78350067138672,33.139408111572266,6.5686869621276855,75.71146392822266,,216.97117614746094,77.49971771240234,7.383296966552734
2020-02-19,61.16133117675781,9817.1796875,,75.96810913085938,108.51100158691406,33.63057327270508,6.5197882652282715,76.06121063232422,,216.66236877441406,78.62212371826172,7.834654808044434
2020-02-20,59.96066665649414,9750.9697265625,,75.57553100585938,107.65499877929688,33.986915588378906,6.544236660003662,75.63573455810547,,213.76344299316406,77.81554412841797,7.685281753540039
2020-02-21,60.06666564941406,9576.58984375,,73.90507507324219,104.79850006103516,33.37055206298828,6.430140018463135,73.9896469116211,,209.3801727294922,76.05419158935547,7.3210577964782715
2020-02-24,55.58599853515625,9221.2802734375,,70.736572265625,100.4645004272461,31.86815643310547,6.16934871673584,70.82501220703125,,199.9561767578125,72.44158172607422,6.803477764129639
2020-02-25,53.32733154296875,8965.6103515625,,69.06562805175781,98.63700103759766,30.5776309967041,5.8922576904296875,69.1739501953125,,196.02120971679688,69.98783111572266,6.523899555206299
2020-02-26,51.91999816894531,8980.7802734375,,69.27237701416016,98.97949981689453,30.81839942932129,5.875958442687988,69.40960693359375,,196.44956970214844,71.09811401367188,6.663315773010254
2020-02-27,45.266666412353516,8566.48046875,,65.51001739501953,94.21499633789062,29.576032638549805,5.680364608764648,65.66854858398438,,189.02792358398438,66.45054626464844,6.292397975921631
2020-02-28,44.53266525268555,8567.3701171875,,66.72063446044922,94.1875,29.37378692626953,5.672214508056641,66.72674560546875,,191.73757934570312,66.41168212890625,6.727583885192871
2020-03-02,49.574668884277344,8952.169921875,,69.06562805175781,97.69750213623047,30.259815216064453,5.8678083419799805,69.20683288574219,,195.69247436523438,72.59464263916016,6.886015892028809
2020-03-03,49.70066833496094,8684.08984375,,66.6444091796875,95.44950103759766,29.393047332763672,5.680364608764648,66.82937622070312,,185.1826171875,70.28909301757812,6.623458385467529
2020-03-04,49.96666717529297,9018.08984375,,68.83048248291016,98.79149627685547,30.365753173828125,5.7700114250183105,69.07779693603516,,191.0302734375,73.54940032958984,7.087292194366455
2020-03-05,48.30266571044922,8738.58984375,,65.50055694580078,96.20149993896484,29.34218978881836,5.492920875549316,65.71588134765625,,184.46536254882812,71.16371154785156,6.807796955108643
